"","Genotype","dist","brainno","Imean"
"3066","Mafb-fl/+","66","HE2a",202.128888888889
"3067","Mafb-fl/+","67","HE2a",200.744444444444
"3068","Mafb-fl/+","68","HE2a",200.473333333333
"3069","Mafb-fl/+","69","HE2a",200.964444444444
"3070","Mafb-fl/+","70","HE2a",200.56
"3071","Mafb-fl/+","71","HE2a",200.807777777778
"3072","Mafb-fl/+","72","HE2a",198.598888888889
"3073","Mafb-fl/+","73","HE2a",196.396666666667
"3074","Mafb-fl/+","74","HE2a",196.977777777778
"3075","Mafb-fl/+","75","HE2a",197.47
"3076","Mafb-fl/+","76","HE2a",198.183333333333
"3077","Mafb-fl/+","77","HE2a",196.782222222222
"3078","Mafb-fl/+","78","HE2a",194.703333333333
"3079","Mafb-fl/+","79","HE2a",194.907777777778
"3080","Mafb-fl/+","80","HE2a",192.393333333333
"3081","Mafb-fl/+","81","HE2a",193.338888888889
"3082","Mafb-fl/+","82","HE2a",195.966666666667
"3083","Mafb-fl/+","83","HE2a",196.865555555556
"3084","Mafb-fl/+","84","HE2a",195.678888888889
"3085","Mafb-fl/+","85","HE2a",192.977777777778
"3086","Mafb-fl/+","86","HE2a",192.587777777778
"3087","Mafb-fl/+","87","HE2a",191.665555555556
"3088","Mafb-fl/+","88","HE2a",194.66
"3089","Mafb-fl/+","89","HE2a",197.35
"3090","Mafb-fl/+","90","HE2a",199.467777777778
"3091","Mafb-fl/+","91","HE2a",199.544444444444
"3092","Mafb-fl/+","92","HE2a",197.516666666667
"3093","Mafb-fl/+","93","HE2a",194.866666666667
"3094","Mafb-fl/+","94","HE2a",193.836666666667
"3095","Mafb-fl/+","95","HE2a",191.971111111111
"3096","Mafb-fl/+","96","HE2a",192.461111111111
"3097","Mafb-fl/+","97","HE2a",194.76
"3098","Mafb-fl/+","98","HE2a",195.871111111111
"3099","Mafb-fl/+","99","HE2a",199.107777777778
"3100","Mafb-fl/+","100","HE2a",204.067777777778
"3101","Mafb-fl/+","101","HE2a",205.067777777778
"3102","Mafb-fl/+","102","HE2a",200.86
"3103","Mafb-fl/+","103","HE2a",197.236666666667
"3104","Mafb-fl/+","104","HE2a",195.938888888889
"3105","Mafb-fl/+","105","HE2a",194.903333333333
"3106","Mafb-fl/+","106","HE2a",191.404444444444
"3107","Mafb-fl/+","107","HE2a",188.004444444444
"3108","Mafb-fl/+","108","HE2a",185.298888888889
"3109","Mafb-fl/+","109","HE2a",185.61
"3110","Mafb-fl/+","110","HE2a",185.54
"3111","Mafb-fl/+","111","HE2a",186.201111111111
"3112","Mafb-fl/+","112","HE2a",187.334444444444
"3113","Mafb-fl/+","113","HE2a",185.408888888889
"3114","Mafb-fl/+","114","HE2a",182.233333333333
"3115","Mafb-fl/+","115","HE2a",180.778888888889
"3116","Mafb-fl/+","116","HE2a",179.017777777778
"3117","Mafb-fl/+","117","HE2a",178.417777777778
"3118","Mafb-fl/+","118","HE2a",179.166666666667
"3119","Mafb-fl/+","119","HE2a",179.932222222222
"3120","Mafb-fl/+","120","HE2a",183.02
"3121","Mafb-fl/+","121","HE2a",184.455555555556
"3122","Mafb-fl/+","122","HE2a",186.164444444444
"3123","Mafb-fl/+","123","HE2a",187.121111111111
"3124","Mafb-fl/+","124","HE2a",186.868888888889
"3125","Mafb-fl/+","125","HE2a",185.32
"3126","Mafb-fl/+","126","HE2a",185.494444444444
"3127","Mafb-fl/+","127","HE2a",186.787777777778
"3128","Mafb-fl/+","128","HE2a",186.842222222222
"3129","Mafb-fl/+","129","HE2a",188.027777777778
"3130","Mafb-fl/+","130","HE2a",190.21
"3131","Mafb-fl/+","131","HE2a",189.238888888889
"3132","Mafb-fl/+","132","HE2a",187.528888888889
"3133","Mafb-fl/+","133","HE2a",184.268888888889
"3134","Mafb-fl/+","134","HE2a",183.517777777778
"3135","Mafb-fl/+","135","HE2a",183.222222222222
"3136","Mafb-fl/+","136","HE2a",182.78
"3137","Mafb-fl/+","137","HE2a",182.456666666667
"3138","Mafb-fl/+","138","HE2a",182.564444444444
"3139","Mafb-fl/+","139","HE2a",184.576666666667
"3140","Mafb-fl/+","140","HE2a",187.22
"3141","Mafb-fl/+","141","HE2a",186.441111111111
"3142","Mafb-fl/+","142","HE2a",184.016666666667
"3143","Mafb-fl/+","143","HE2a",181.785555555556
"3144","Mafb-fl/+","144","HE2a",180.315555555556
"3145","Mafb-fl/+","145","HE2a",180.723333333333
"3146","Mafb-fl/+","146","HE2a",179.263333333333
"3147","Mafb-fl/+","147","HE2a",177.862222222222
"3148","Mafb-fl/+","148","HE2a",178.803333333333
"3149","Mafb-fl/+","149","HE2a",179.702222222222
"3150","Mafb-fl/+","150","HE2a",181.09
"3151","Mafb-fl/+","151","HE2a",180.391111111111
"3152","Mafb-fl/+","152","HE2a",177.694444444444
"3153","Mafb-fl/+","153","HE2a",174.203333333333
"3154","Mafb-fl/+","154","HE2a",172.533333333333
"3155","Mafb-fl/+","155","HE2a",173.655555555556
"3156","Mafb-fl/+","156","HE2a",174.152222222222
"3157","Mafb-fl/+","157","HE2a",174.841111111111
"3158","Mafb-fl/+","158","HE2a",176.873333333333
"3159","Mafb-fl/+","159","HE2a",178.662222222222
"3160","Mafb-fl/+","160","HE2a",178.5
"3161","Mafb-fl/+","161","HE2a",176.281111111111
"3162","Mafb-fl/+","162","HE2a",175.791111111111
"3163","Mafb-fl/+","163","HE2a",177.082222222222
"3164","Mafb-fl/+","164","HE2a",181.277777777778
"3165","Mafb-fl/+","165","HE2a",182.665555555556
"3166","Mafb-fl/+","166","HE2a",181.267777777778
"3167","Mafb-fl/+","167","HE2a",179.051111111111
"3168","Mafb-fl/+","168","HE2a",176.211111111111
"3169","Mafb-fl/+","169","HE2a",174.958888888889
"3170","Mafb-fl/+","170","HE2a",174.07
"3171","Mafb-fl/+","171","HE2a",173.346666666667
"3172","Mafb-fl/+","172","HE2a",174.736666666667
"3173","Mafb-fl/+","173","HE2a",172.617777777778
"3174","Mafb-fl/+","174","HE2a",171.197777777778
"3175","Mafb-fl/+","175","HE2a",171.907777777778
"3176","Mafb-fl/+","176","HE2a",172.673333333333
"3177","Mafb-fl/+","177","HE2a",172.247777777778
"3178","Mafb-fl/+","178","HE2a",172.248888888889
"3179","Mafb-fl/+","179","HE2a",172.135555555556
"3180","Mafb-fl/+","180","HE2a",170.553333333333
"3181","Mafb-fl/+","181","HE2a",168.806666666667
"3182","Mafb-fl/+","182","HE2a",168.353333333333
"3183","Mafb-fl/+","183","HE2a",167.928888888889
"3184","Mafb-fl/+","184","HE2a",166.583333333333
"3185","Mafb-fl/+","185","HE2a",163.44
"3186","Mafb-fl/+","186","HE2a",162.907777777778
"3187","Mafb-fl/+","187","HE2a",163.353333333333
"3188","Mafb-fl/+","188","HE2a",163.525555555556
"3189","Mafb-fl/+","189","HE2a",165.012222222222
"3190","Mafb-fl/+","190","HE2a",167.812222222222
"3191","Mafb-fl/+","191","HE2a",169.864444444444
"3192","Mafb-fl/+","192","HE2a",170.596666666667
"3193","Mafb-fl/+","193","HE2a",169.885555555556
"3194","Mafb-fl/+","194","HE2a",170.637777777778
"3195","Mafb-fl/+","195","HE2a",171.557777777778
"3196","Mafb-fl/+","196","HE2a",172.42
"3197","Mafb-fl/+","197","HE2a",171.345555555556
"3198","Mafb-fl/+","198","HE2a",170.245555555556
"3199","Mafb-fl/+","199","HE2a",168.465555555556
"3200","Mafb-fl/+","200","HE2a",167
"3201","Mafb-fl/+","201","HE2a",166.731111111111
"3202","Mafb-fl/+","202","HE2a",165.18
"3203","Mafb-fl/+","203","HE2a",164.638888888889
"3204","Mafb-fl/+","204","HE2a",165.894444444444
"3205","Mafb-fl/+","205","HE2a",166.204444444444
"3206","Mafb-fl/+","206","HE2a",166.543333333333
"3207","Mafb-fl/+","207","HE2a",165.742222222222
"3208","Mafb-fl/+","208","HE2a",165.391111111111
"3209","Mafb-fl/+","209","HE2a",165.072222222222
"3210","Mafb-fl/+","210","HE2a",164.187777777778
"3211","Mafb-fl/+","211","HE2a",164.948888888889
"3212","Mafb-fl/+","212","HE2a",167.384444444444
"3213","Mafb-fl/+","213","HE2a",165.275555555556
"3214","Mafb-fl/+","214","HE2a",161.328888888889
"3215","Mafb-fl/+","215","HE2a",160.271111111111
"3216","Mafb-fl/+","216","HE2a",160.195555555556
"3217","Mafb-fl/+","217","HE2a",161.2
"3218","Mafb-fl/+","218","HE2a",160.493333333333
"3219","Mafb-fl/+","219","HE2a",161.394444444444
"3220","Mafb-fl/+","220","HE2a",161.154444444444
"3221","Mafb-fl/+","221","HE2a",161.708888888889
"3222","Mafb-fl/+","222","HE2a",162.957777777778
"3223","Mafb-fl/+","223","HE2a",164.311111111111
"3224","Mafb-fl/+","224","HE2a",164.566666666667
"3225","Mafb-fl/+","225","HE2a",161.956666666667
"3226","Mafb-fl/+","226","HE2a",161.292222222222
"3227","Mafb-fl/+","227","HE2a",160.714444444444
"3228","Mafb-fl/+","228","HE2a",160.874444444444
"3229","Mafb-fl/+","229","HE2a",160.333333333333
"3230","Mafb-fl/+","230","HE2a",159.811111111111
"3231","Mafb-fl/+","231","HE2a",157.795555555556
"3232","Mafb-fl/+","232","HE2a",156.707777777778
"3233","Mafb-fl/+","233","HE2a",157.314444444444
"3234","Mafb-fl/+","234","HE2a",158.538888888889
"3235","Mafb-fl/+","235","HE2a",158.305555555556
"3236","Mafb-fl/+","236","HE2a",159.633333333333
"3237","Mafb-fl/+","237","HE2a",162.164444444444
"3238","Mafb-fl/+","238","HE2a",162.833333333333
"3239","Mafb-fl/+","239","HE2a",159.996666666667
"3240","Mafb-fl/+","240","HE2a",158.242222222222
"3241","Mafb-fl/+","241","HE2a",157.677777777778
"3242","Mafb-fl/+","242","HE2a",159.957777777778
"3243","Mafb-fl/+","243","HE2a",161.676666666667
"3244","Mafb-fl/+","244","HE2a",163.023333333333
"3245","Mafb-fl/+","245","HE2a",162.564444444444
"3246","Mafb-fl/+","246","HE2a",162.502222222222
"3247","Mafb-fl/+","247","HE2a",161.5
"3248","Mafb-fl/+","248","HE2a",159.324444444444
"3249","Mafb-fl/+","249","HE2a",158.371111111111
"3250","Mafb-fl/+","250","HE2a",159.156666666667
"3251","Mafb-fl/+","251","HE2a",156.157777777778
"3252","Mafb-fl/+","252","HE2a",153.871111111111
"3253","Mafb-fl/+","253","HE2a",152.633333333333
"3254","Mafb-fl/+","254","HE2a",150.584444444444
"3255","Mafb-fl/+","255","HE2a",150.355555555556
"3256","Mafb-fl/+","256","HE2a",149.826666666667
"3257","Mafb-fl/+","257","HE2a",150.072222222222
"3258","Mafb-fl/+","258","HE2a",150.153333333333
"3259","Mafb-fl/+","259","HE2a",150.067777777778
"3260","Mafb-fl/+","260","HE2a",150.488888888889
"3261","Mafb-fl/+","261","HE2a",151.464444444444
"3262","Mafb-fl/+","262","HE2a",153.881111111111
"3263","Mafb-fl/+","263","HE2a",152.29
"3264","Mafb-fl/+","264","HE2a",150.501111111111
"3265","Mafb-fl/+","265","HE2a",147.315555555556
"3266","Mafb-fl/+","266","HE2a",146.826666666667
"3267","Mafb-fl/+","267","HE2a",146.811111111111
"3268","Mafb-fl/+","268","HE2a",148.497777777778
"3269","Mafb-fl/+","269","HE2a",150.677777777778
"3270","Mafb-fl/+","270","HE2a",152.104444444444
"3271","Mafb-fl/+","271","HE2a",152.547777777778
"3272","Mafb-fl/+","272","HE2a",151.411111111111
"3273","Mafb-fl/+","273","HE2a",150.376666666667
"3274","Mafb-fl/+","274","HE2a",150.614444444444
"3275","Mafb-fl/+","275","HE2a",149.603333333333
"3276","Mafb-fl/+","276","HE2a",149.126666666667
"3277","Mafb-fl/+","277","HE2a",145.74
"3278","Mafb-fl/+","278","HE2a",143.592222222222
"3279","Mafb-fl/+","279","HE2a",144.111111111111
"3280","Mafb-fl/+","280","HE2a",145.507777777778
"3281","Mafb-fl/+","281","HE2a",145.858888888889
"3282","Mafb-fl/+","282","HE2a",145.482222222222
"3283","Mafb-fl/+","283","HE2a",149.118888888889
"3284","Mafb-fl/+","284","HE2a",151.831111111111
"3285","Mafb-fl/+","285","HE2a",152.47
"3286","Mafb-fl/+","286","HE2a",150.132222222222
"3287","Mafb-fl/+","287","HE2a",146.478888888889
"3288","Mafb-fl/+","288","HE2a",146.094444444444
"3289","Mafb-fl/+","289","HE2a",145.26
"3290","Mafb-fl/+","290","HE2a",143.537777777778
"3291","Mafb-fl/+","291","HE2a",141.395555555556
"3292","Mafb-fl/+","292","HE2a",140.776666666667
"3293","Mafb-fl/+","293","HE2a",140.444444444444
"3294","Mafb-fl/+","294","HE2a",140.541111111111
"3295","Mafb-fl/+","295","HE2a",141.244444444444
"3296","Mafb-fl/+","296","HE2a",141.928888888889
"3297","Mafb-fl/+","297","HE2a",141.333333333333
"3298","Mafb-fl/+","298","HE2a",141.458555555556
"3299","Mafb-fl/+","299","HE2a",141.413
"3300","Mafb-fl/+","300","HE2a",142.756111111111
"3301","Mafb-fl/+","301","HE2a",143.774666666667
"3302","Mafb-fl/+","302","HE2a",143.886666666667
"3303","Mafb-fl/+","303","HE2a",143.166666666667
"3304","Mafb-fl/+","304","HE2a",142.372222222222
"3305","Mafb-fl/+","305","HE2a",141.588888888889
"3306","Mafb-fl/+","306","HE2a",141.728888888889
"3307","Mafb-fl/+","307","HE2a",143.494444444444
"3308","Mafb-fl/+","308","HE2a",143.754444444444
"3309","Mafb-fl/+","309","HE2a",143.184444444444
"3310","Mafb-fl/+","310","HE2a",141.826666666667
"3311","Mafb-fl/+","311","HE2a",140.47
"3312","Mafb-fl/+","312","HE2a",139.142222222222
"3313","Mafb-fl/+","313","HE2a",137.654444444444
"3314","Mafb-fl/+","314","HE2a",137.583333333333
"3315","Mafb-fl/+","315","HE2a",137.258888888889
"3316","Mafb-fl/+","316","HE2a",136.273333333333
"3317","Mafb-fl/+","317","HE2a",136.16
"3318","Mafb-fl/+","318","HE2a",136.504444444444
"3319","Mafb-fl/+","319","HE2a",137.022222222222
"3320","Mafb-fl/+","320","HE2a",137.394444444444
"3321","Mafb-fl/+","321","HE2a",136.878888888889
"3322","Mafb-fl/+","322","HE2a",134.844444444444
"3323","Mafb-fl/+","323","HE2a",133.918888888889
"3324","Mafb-fl/+","324","HE2a",133.777777777778
"3325","Mafb-fl/+","325","HE2a",133.288888888889
"3326","Mafb-fl/+","326","HE2a",134.141111111111
"3327","Mafb-fl/+","327","HE2a",134.476666666667
"3328","Mafb-fl/+","328","HE2a",134.523333333333
"3329","Mafb-fl/+","329","HE2a",135.482222222222
"3330","Mafb-fl/+","330","HE2a",135.566666666667
"3331","Mafb-fl/+","331","HE2a",135.014444444444
"3332","Mafb-fl/+","332","HE2a",136.247777777778
"3333","Mafb-fl/+","333","HE2a",136.151111111111
"3334","Mafb-fl/+","334","HE2a",134.985555555556
"3335","Mafb-fl/+","335","HE2a",134.441111111111
"3336","Mafb-fl/+","336","HE2a",134.953333333333
"3337","Mafb-fl/+","337","HE2a",136.743333333333
"3338","Mafb-fl/+","338","HE2a",137.442222222222
"3339","Mafb-fl/+","339","HE2a",138.176666666667
"3340","Mafb-fl/+","340","HE2a",138.24
"3341","Mafb-fl/+","341","HE2a",136.997777777778
"3342","Mafb-fl/+","342","HE2a",136.573333333333
"3343","Mafb-fl/+","343","HE2a",135.146666666667
"3344","Mafb-fl/+","344","HE2a",133.577777777778
"3345","Mafb-fl/+","345","HE2a",133.953333333333
"3346","Mafb-fl/+","346","HE2a",134.047777777778
"3347","Mafb-fl/+","347","HE2a",134.956666666667
"3348","Mafb-fl/+","348","HE2a",134.746666666667
"3349","Mafb-fl/+","349","HE2a",133.208888888889
"3350","Mafb-fl/+","350","HE2a",132.181111111111
"3351","Mafb-fl/+","351","HE2a",131.15
"3352","Mafb-fl/+","352","HE2a",130.242222222222
"3353","Mafb-fl/+","353","HE2a",131.112222222222
"3354","Mafb-fl/+","354","HE2a",131.538777777778
"3355","Mafb-fl/+","355","HE2a",131.801
"3356","Mafb-fl/+","356","HE2a",132.307666666667
"3357","Mafb-fl/+","357","HE2a",133.922222222222
"3358","Mafb-fl/+","358","HE2a",133.51
"3359","Mafb-fl/+","359","HE2a",133.772444444444
"3360","Mafb-fl/+","360","HE2a",133.142666666667
"3361","Mafb-fl/+","361","HE2a",135.112222222222
"3362","Mafb-fl/+","362","HE2a",135.852222222222
"3363","Mafb-fl/+","363","HE2a",136.131111111111
"3364","Mafb-fl/+","364","HE2a",136.78
"3365","Mafb-fl/+","365","HE2a",137.626666666667
"3366","Mafb-fl/+","366","HE2a",136.251111111111
"3367","Mafb-fl/+","367","HE2a",135.444444444444
"3368","Mafb-fl/+","368","HE2a",134.391111111111
"3369","Mafb-fl/+","369","HE2a",132.986666666667
"3370","Mafb-fl/+","370","HE2a",132.427777777778
"3371","Mafb-fl/+","371","HE2a",133.493333333333
"3372","Mafb-fl/+","372","HE2a",134.928888888889
"3373","Mafb-fl/+","373","HE2a",135.832222222222
"3374","Mafb-fl/+","374","HE2a",134.945555555556
"3375","Mafb-fl/+","375","HE2a",134.704444444444
"3376","Mafb-fl/+","376","HE2a",135.674444444444
"3377","Mafb-fl/+","377","HE2a",133.714444444444
"3378","Mafb-fl/+","378","HE2a",131.757777777778
"3379","Mafb-fl/+","379","HE2a",131.081111111111
"3380","Mafb-fl/+","380","HE2a",131.412222222222
"3381","Mafb-fl/+","381","HE2a",130.153333333333
"3382","Mafb-fl/+","382","HE2a",129.101111111111
"3383","Mafb-fl/+","383","HE2a",129.592222222222
"3384","Mafb-fl/+","384","HE2a",130.361111111111
"3385","Mafb-fl/+","385","HE2a",130.788888888889
"3386","Mafb-fl/+","386","HE2a",128.961111111111
"3387","Mafb-fl/+","387","HE2a",127.811111111111
"3388","Mafb-fl/+","388","HE2a",127.12
"3389","Mafb-fl/+","389","HE2a",128.236666666667
"3390","Mafb-fl/+","390","HE2a",129.203333333333
"3391","Mafb-fl/+","391","HE2a",129.334444444444
"3392","Mafb-fl/+","392","HE2a",128.207777777778
"3393","Mafb-fl/+","393","HE2a",129.133333333333
"3394","Mafb-fl/+","394","HE2a",130.437777777778
"3395","Mafb-fl/+","395","HE2a",130.53
"3396","Mafb-fl/+","396","HE2a",130.947777777778
"3397","Mafb-fl/+","397","HE2a",131.031111111111
"3398","Mafb-fl/+","398","HE2a",129.76
"3399","Mafb-fl/+","399","HE2a",129.774444444444
"3400","Mafb-fl/+","400","HE2a",130.224444444444
"3401","Mafb-fl/+","401","HE2a",131.668888888889
"3402","Mafb-fl/+","402","HE2a",131.113333333333
"3403","Mafb-fl/+","403","HE2a",132.246666666667
"3404","Mafb-fl/+","404","HE2a",131.312222222222
"3405","Mafb-fl/+","405","HE2a",131.031111111111
"3406","Mafb-fl/+","406","HE2a",129.665555555556
"3407","Mafb-fl/+","407","HE2a",128.284444444444
"3408","Mafb-fl/+","408","HE2a",127.637777777778
"3409","Mafb-fl/+","409","HE2a",127.636666666667
"3410","Mafb-fl/+","410","HE2a",128.454444444444
"3411","Mafb-fl/+","411","HE2a",127.576666666667
"3412","Mafb-fl/+","412","HE2a",125.78
"3413","Mafb-fl/+","413","HE2a",126.188888888889
"3414","Mafb-fl/+","414","HE2a",125.791555555556
"3415","Mafb-fl/+","415","HE2a",125.754444444444
"3416","Mafb-fl/+","416","HE2a",125.677777777778
"3417","Mafb-fl/+","417","HE2a",126.76
"3418","Mafb-fl/+","418","HE2a",127.343333333333
"3419","Mafb-fl/+","419","HE2a",127.451111111111
"3420","Mafb-fl/+","420","HE2a",127.3
"3421","Mafb-fl/+","421","HE2a",126.887777777778
"3422","Mafb-fl/+","422","HE2a",126.604444444444
"3423","Mafb-fl/+","423","HE2a",127.863333333333
"3424","Mafb-fl/+","424","HE2a",129.823333333333
"3425","Mafb-fl/+","425","HE2a",130.553333333333
"3426","Mafb-fl/+","426","HE2a",133.098888888889
"3427","Mafb-fl/+","427","HE2a",132.781111111111
"3428","Mafb-fl/+","428","HE2a",131.698888888889
"3429","Mafb-fl/+","429","HE2a",129.526666666667
"3430","Mafb-fl/+","430","HE2a",128.575555555556
"3431","Mafb-fl/+","431","HE2a",127.89
"3432","Mafb-fl/+","432","HE2a",128.593333333333
"3433","Mafb-fl/+","433","HE2a",131.713333333333
"3434","Mafb-fl/+","434","HE2a",131.552222222222
"3435","Mafb-fl/+","435","HE2a",128.326666666667
"3436","Mafb-fl/+","436","HE2a",126.273333333333
"3437","Mafb-fl/+","437","HE2a",125.573333333333
"3438","Mafb-fl/+","438","HE2a",124.794444444444
"3439","Mafb-fl/+","439","HE2a",123.547777777778
"3440","Mafb-fl/+","440","HE2a",123.5
"3441","Mafb-fl/+","441","HE2a",124.956666666667
"3442","Mafb-fl/+","442","HE2a",126.624444444444
"3443","Mafb-fl/+","443","HE2a",127.762222222222
"3444","Mafb-fl/+","444","HE2a",129.95
"3445","Mafb-fl/+","445","HE2a",132
"3446","Mafb-fl/+","446","HE2a",132.378888888889
"3447","Mafb-fl/+","447","HE2a",130.747777777778
"3448","Mafb-fl/+","448","HE2a",129.601111111111
"3449","Mafb-fl/+","449","HE2a",130.521111111111
"3450","Mafb-fl/+","450","HE2a",130.801111111111
"3451","Mafb-fl/+","451","HE2a",129.85
"3452","Mafb-fl/+","452","HE2a",129.91
"3453","Mafb-fl/+","453","HE2a",129.036666666667
"3454","Mafb-fl/+","454","HE2a",129.903333333333
"3455","Mafb-fl/+","455","HE2a",128.703333333333
"3456","Mafb-fl/+","456","HE2a",127.613333333333
"3457","Mafb-fl/+","457","HE2a",128.072222222222
"3458","Mafb-fl/+","458","HE2a",126.905555555556
"3459","Mafb-fl/+","459","HE2a",125.637777777778
"3460","Mafb-fl/+","460","HE2a",123.671111111111
"3461","Mafb-fl/+","461","HE2a",123.046666666667
"3462","Mafb-fl/+","462","HE2a",120.934444444444
"3463","Mafb-fl/+","463","HE2a",120.7
"3464","Mafb-fl/+","464","HE2a",120.946666666667
"3465","Mafb-fl/+","465","HE2a",121.521666666667
"3466","Mafb-fl/+","466","HE2a",121.706333333333
"3467","Mafb-fl/+","467","HE2a",123.347777777778
"3468","Mafb-fl/+","468","HE2a",124.005555555556
"3469","Mafb-fl/+","469","HE2a",123.578888888889
"3470","Mafb-fl/+","470","HE2a",123.012222222222
"3471","Mafb-fl/+","471","HE2a",123.313333333333
"3472","Mafb-fl/+","472","HE2a",123.861111111111
"3473","Mafb-fl/+","473","HE2a",123.822222222222
"3474","Mafb-fl/+","474","HE2a",123.066666666667
"3475","Mafb-fl/+","475","HE2a",122.968888888889
"3476","Mafb-fl/+","476","HE2a",124.073333333333
"3477","Mafb-fl/+","477","HE2a",124.887777777778
"3478","Mafb-fl/+","478","HE2a",125.481111111111
"3479","Mafb-fl/+","479","HE2a",124.256666666667
"3480","Mafb-fl/+","480","HE2a",122.864444444444
"3481","Mafb-fl/+","481","HE2a",123.2
"3482","Mafb-fl/+","482","HE2a",123.431111111111
"3483","Mafb-fl/+","483","HE2a",125.444444444444
"3484","Mafb-fl/+","484","HE2a",127.591111111111
"3485","Mafb-fl/+","485","HE2a",128.901111111111
"3486","Mafb-fl/+","486","HE2a",129.255555555556
"3487","Mafb-fl/+","487","HE2a",129.236666666667
"3488","Mafb-fl/+","488","HE2a",126.775555555556
"3489","Mafb-fl/+","489","HE2a",124.97
"3490","Mafb-fl/+","490","HE2a",125.027777777778
"3491","Mafb-fl/+","491","HE2a",125.917777777778
"3492","Mafb-fl/+","492","HE2a",126.67
"3493","Mafb-fl/+","493","HE2a",127.163333333333
"3494","Mafb-fl/+","494","HE2a",128.435555555556
"3495","Mafb-fl/+","495","HE2a",129.818888888889
"3496","Mafb-fl/+","496","HE2a",129.398888888889
"3497","Mafb-fl/+","497","HE2a",130.123333333333
"3498","Mafb-fl/+","498","HE2a",131.042222222222
"3499","Mafb-fl/+","499","HE2a",128.892222222222
"3500","Mafb-fl/+","500","HE2a",126.67
"3501","Mafb-fl/+","501","HE2a",125.183333333333
"3502","Mafb-fl/+","502","HE2a",124.56
"3503","Mafb-fl/+","503","HE2a",125.068888888889
"3504","Mafb-fl/+","504","HE2a",123.31
"3505","Mafb-fl/+","505","HE2a",120.500888888889
"3506","Mafb-fl/+","506","HE2a",119.523333333333
"3507","Mafb-fl/+","507","HE2a",119.831111111111
"3508","Mafb-fl/+","508","HE2a",118.576666666667
"3509","Mafb-fl/+","509","HE2a",119.296666666667
"3510","Mafb-fl/+","510","HE2a",120.312222222222
"3511","Mafb-fl/+","511","HE2a",120.233333333333
"3512","Mafb-fl/+","512","HE2a",119.778888888889
"3513","Mafb-fl/+","513","HE2a",119.632222222222
"3514","Mafb-fl/+","514","HE2a",119.756666666667
"3515","Mafb-fl/+","515","HE2a",119.696666666667
"3516","Mafb-fl/+","516","HE2a",119.548888888889
"3517","Mafb-fl/+","517","HE2a",120.411111111111
"3518","Mafb-fl/+","518","HE2a",121.635555555556
"3519","Mafb-fl/+","519","HE2a",122.833333333333
"3520","Mafb-fl/+","520","HE2a",123.62
"3521","Mafb-fl/+","521","HE2a",125.027777777778
"3522","Mafb-fl/+","522","HE2a",125.338888888889
"3523","Mafb-fl/+","523","HE2a",124.325555555556
"3524","Mafb-fl/+","524","HE2a",122.896666666667
"3525","Mafb-fl/+","525","HE2a",122.715555555556
"3526","Mafb-fl/+","526","HE2a",122.953333333333
"3527","Mafb-fl/+","527","HE2a",122.924444444444
"3528","Mafb-fl/+","528","HE2a",122.622222222222
"3529","Mafb-fl/+","529","HE2a",121.7
"3530","Mafb-fl/+","530","HE2a",121.657777777778
"3531","Mafb-fl/+","531","HE2a",121.112666666667
"3532","Mafb-fl/+","532","HE2a",121.977444444444
"3533","Mafb-fl/+","533","HE2a",122.542222222222
"3534","Mafb-fl/+","534","HE2a",123.288888888889
"3535","Mafb-fl/+","535","HE2a",122.618888888889
"3536","Mafb-fl/+","536","HE2a",122.5
"3537","Mafb-fl/+","537","HE2a",121.652222222222
"3538","Mafb-fl/+","538","HE2a",120.758888888889
