"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"1463",4,0.35128,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1464",7,0.47592,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1465",4,0.63003,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1466",0,0.15184,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1467",31,0.55751,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1468",27,0.35128,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1469",14,0.47592,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1470",22,0.63003,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_004","Mafb-fl/fl","P21"
"1471",3,0.10084,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1472",32,0.37504,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1473",37,0.28482,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1474",93,0.3715,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1475",47,0.50772,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1476",2,0.10084,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1477",14,0.37504,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1478",3,0.28482,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1479",6,0.3715,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1480",3,0.50772,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1481",2,0.10084,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1482",32,0.37504,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1483",18,0.28482,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1484",14,0.3715,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1485",15,0.50772,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_005","Mafb-fl/fl","P21"
"1486",2,0.12347,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1487",33,0.45344,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1488",38,0.32358,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1489",147,0.51943,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1490",58,0.51092,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1491",1,0.12347,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1492",14,0.45344,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1493",2,0.32358,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1494",5,0.51943,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1495",6,0.51092,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1496",0,0.12347,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1497",33,0.45344,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1498",21,0.32358,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1499",16,0.51943,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1500",11,0.51092,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_006","Mafb-fl/fl","P21"
"1501",3,0.17498,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1502",27,0.40699,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1503",37,0.28705,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1504",131,0.47187,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1505",48,0.50136,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1506",3,0.17498,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1507",14,0.40699,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1508",6,0.28705,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1509",7,0.47187,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1510",2,0.50136,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1511",5,0.17498,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1512",38,0.40699,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1513",26,0.28705,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1514",17,0.47187,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1515",6,0.50136,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_007","Mafb-fl/fl","P21"
"1516",1,0.13852,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1517",21,0.39248,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1518",24,0.26816,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1519",91,0.39781,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1520",29,0.41201,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1521",1,0.13852,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1522",10,0.39248,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1523",1,0.26816,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1524",6,0.39781,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1525",2,0.41201,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1526",0,0.13852,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1527",11,0.39248,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1528",18,0.26816,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1529",16,0.39781,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1530",4,0.41201,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_008","Mafb-fl/fl","P21"
"1531",1,0.097591,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1532",21,0.34854,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1533",23,0.22152,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1534",97,0.37642,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1535",39,0.43529,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1536",1,0.097591,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1537",10,0.34854,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1538",1,0.22152,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1539",7,0.37642,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1540",4,0.43529,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1541",0,0.097591,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1542",10,0.34854,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1543",10,0.22152,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1544",13,0.37642,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1545",2,0.43529,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_009","Mafb-fl/fl","P21"
"1546",1,0.12986,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1547",27,0.38453,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1548",26,0.24286,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1549",77,0.34237,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1550",58,0.5144,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1551",0,0.12986,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1552",13,0.38453,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1553",4,0.24286,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1554",5,0.34237,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1555",1,0.5144,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1556",1,0.12986,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1557",23,0.38453,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1558",15,0.24286,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1559",9,0.34237,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1560",13,0.5144,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_010","Mafb-fl/fl","P21"
"1561",1,0.12718,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1562",38,0.38841,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1563",35,0.24405,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1564",111,0.4056,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1565",45,0.47263,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1566",0,0.12718,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1567",11,0.38841,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1568",1,0.24405,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1569",5,0.4056,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1570",3,0.47263,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1571",0,0.12718,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1572",25,0.38841,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1573",8,0.24405,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1574",8,0.4056,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1575",16,0.47263,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_011","Mafb-fl/fl","P21"
"1576",0,0.10831,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1577",16,0.31551,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1578",38,0.24487,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1579",85,0.37045,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1580",43,0.39399,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1581",0,0.10831,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1582",7,0.31551,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1583",5,0.24487,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1584",10,0.37045,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1585",3,0.39399,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1586",1,0.10831,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1587",27,0.31551,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1588",19,0.24487,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1589",10,0.37045,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1590",6,0.39399,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_013","Mafb-fl/fl","P21"
"1591",0,0.14162,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1592",21,0.39086,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1593",32,0.27379,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1594",101,0.47394,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1595",60,0.47772,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1596",0,0.14162,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1597",4,0.39086,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1598",4,0.27379,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1599",11,0.47394,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1600",4,0.47772,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1601",1,0.14162,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1602",35,0.39086,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1603",18,0.27379,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1604",13,0.47394,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1605",7,0.47772,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_014","Mafb-fl/fl","P21"
"1606",0,0.12988,"RCE","L1","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1607",17,0.43161,"RCE","L23","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1608",31,0.29973,"RCE","L4","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1609",78,0.4416,"RCE","L5","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1610",42,0.5575,"RCE","L6","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1611",0,0.12988,"RCE_CR","L1","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1612",10,0.43161,"RCE_CR","L23","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1613",4,0.29973,"RCE_CR","L4","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1614",7,0.4416,"RCE_CR","L5","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1615",5,0.5575,"RCE_CR","L6","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1616",6,0.12988,"CRnegRCE","L1","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1617",35,0.43161,"CRnegRCE","L23","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1618",19,0.29973,"CRnegRCE","L4","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1619",9,0.4416,"CRnegRCE","L5","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1620",5,0.5575,"CRnegRCE","L6","270416-M91-R1","270416-M91-R1-HO_015","Mafb-fl/fl","P21"
"1621",2,0.1613,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1622",24,0.41818,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1623",27,0.25489,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1624",112,0.46597,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1625",76,0.60337,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1626",1,0.1613,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1627",19,0.41818,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1628",2,0.25489,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1629",3,0.46597,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1630",3,0.60337,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1631",1,0.1613,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1632",23,0.41818,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1633",15,0.25489,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1634",16,0.46597,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1635",7,0.60337,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_001","Mafb+/+","P21"
"1636",0,0.1355,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1637",17,0.3935,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1638",15,0.23016,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1639",102,0.39721,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1640",44,0.47331,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1641",0,0.1355,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1642",11,0.3935,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1643",5,0.23016,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1644",8,0.39721,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1645",3,0.47331,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1646",2,0.1355,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1647",39,0.3935,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1648",20,0.23016,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1649",18,0.39721,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1650",17,0.47331,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_002","Mafb+/+","P21"
"1651",0,0.1325,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1652",19,0.45484,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1653",15,0.24324,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1654",90,0.42716,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1655",71,0.56163,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1656",0,0.1325,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1657",8,0.45484,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1658",0,0.24324,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1659",7,0.42716,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1660",7,0.56163,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1661",2,0.1325,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1662",22,0.45484,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1663",12,0.24324,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1664",17,0.42716,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1665",16,0.56163,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_003","Mafb+/+","P21"
"1666",0,0.11141,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1667",28,0.36527,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1668",26,0.23742,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1669",101,0.4712,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1670",47,0.44015,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1671",0,0.11141,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1672",15,0.36527,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1673",1,0.23742,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1674",3,0.4712,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1675",5,0.44015,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1676",0,0.11141,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1677",16,0.36527,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1678",20,0.23742,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1679",15,0.4712,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1680",7,0.44015,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_004","Mafb+/+","P21"
"1681",1,0.11532,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1682",33,0.39133,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1683",23,0.25711,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1684",103,0.4386,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1685",60,0.54257,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1686",1,0.11532,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1687",14,0.39133,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1688",1,0.25711,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1689",8,0.4386,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1690",5,0.54257,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1691",1,0.11532,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1692",18,0.39133,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1693",16,0.25711,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1694",6,0.4386,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1695",8,0.54257,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_005","Mafb+/+","P21"
"1696",0,0.13693,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1697",33,0.41277,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1698",18,0.20241,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1699",90,0.46238,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1700",61,0.54771,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1701",0,0.13693,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
